timestamp,sensor_id,plant_name,plant_id,co_level,no2_level,so2_level,pm2_5,pm10,o3_level,temperature,humidity,wind_speed,wind_direction,aqi,pollution_score,anomaly_flag,anomaly_severity
45:59.2,SENSOR_40,Vedanta Jharsuguda,PLT103,2.38,214.93,51.47,96.13,164.71,135.85,34.81,68.51,16.62,W,135,0.27,True,High
45:59.2,SENSOR_44,GAIL Vijaipur,PLT109,4.2,194.11,8.18,141.32,44.69,126.55,47.57,34.49,14.49,SW,109,0.22,True,High
45:59.2,SENSOR_48,GAIL Vijaipur,PLT109,0.86,13.9,8.2,151.42,183.32,109.52,33.66,22.67,10.92,W,119,0.24,False,Normal
45:59.2,SENSOR_2,Reliance Jamnagar Refinery,PLT102,3.1,238.06,19.3,259.15,256.49,128.51,32.66,85.81,11.17,W,230,0.46,True,Severe
45:59.2,SENSOR_4,SAIL Bhilai Steel Plant,PLT107,0.45,156.6,64.32,395.04,126.33,172.56,46.2,96.67,9.51,NW,233,0.47,True,Severe
45:59.2,SENSOR_9,ONGC Hazira,PLT108,3.74,190.73,121.64,390.65,476.9,84.84,17.61,34.12,7.29,W,349,0.7,True,Severe
45:59.2,SENSOR_14,GAIL Vijaipur,PLT109,2.08,172.85,41.53,164.41,323.46,66.5,32.22,59.75,10.36,N,201,0.4,True,Moderate
45:59.2,SENSOR_13,ONGC Hazira,PLT108,2.61,237.24,40.39,130.44,213.72,175.37,46.0,83.69,9.19,E,167,0.33,True,Severe
45:59.2,SENSOR_37,Vedanta Jharsuguda,PLT103,1.8,182.75,78.41,395.9,333.89,192.8,45.99,77.98,11.9,NW,302,0.6,True,Severe
45:59.2,SENSOR_4,ONGC Hazira,PLT108,3.5,72.56,107.85,390.64,253.71,171.19,15.25,52.49,5.06,NW,257,0.51,True,Severe
45:59.2,SENSOR_21,SAIL Bhilai Steel Plant,PLT107,0.88,180.09,167.04,130.92,335.39,110.75,26.34,44.99,17.78,N,205,0.41,True,Severe
45:59.2,SENSOR_17,Reliance Jamnagar Refinery,PLT102,4.49,193.37,174.06,12.9,32.03,99.15,43.94,58.97,17.48,SE,70,0.14,True,Severe
45:59.2,SENSOR_19,SAIL Bhilai Steel Plant,PLT107,2.85,165.94,122.66,46.8,29.62,160.68,17.85,60.06,6.03,W,73,0.15,True,Moderate
45:59.2,SENSOR_35,ONGC Hazira,PLT108,1.52,12.51,154.41,248.68,406.49,70.0,21.3,86.93,16.56,NW,239,0.48,True,Violation
45:59.2,SENSOR_37,JSW Vijayanagar,PLT104,1.24,143.92,66.43,330.54,335.33,105.87,19.28,74.49,6.75,SW,268,0.54,True,Violation
45:59.2,SENSOR_32,JSW Vijayanagar,PLT104,1.59,152.91,159.87,303.88,460.63,91.73,44.65,47.26,2.07,W,306,0.61,True,Severe
45:59.2,SENSOR_24,IOCL Panipat Refinery,PLT106,1.61,176.93,36.78,264.66,397.48,107.76,24.86,86.56,3.07,NE,264,0.53,True,Violation
45:59.2,SENSOR_43,SAIL Bhilai Steel Plant,PLT107,4.93,127.01,66.93,244.87,102.28,74.27,42.43,29.37,8.9,N,160,0.32,True,Moderate
45:59.2,SENSOR_27,GAIL Vijaipur,PLT109,2.45,220.92,122.26,156.24,47.87,104.54,44.4,87.58,10.32,E,133,0.27,True,Violation
45:59.2,SENSOR_48,ONGC Hazira,PLT108,2.44,160.83,108.31,90.95,474.02,129.92,21.71,37.86,11.89,SE,221,0.44,True,Severe
45:59.2,SENSOR_39,GAIL Vijaipur,PLT109,1.5,151.55,95.38,53.2,41.42,99.56,32.36,88.71,12.45,S,73,0.15,True,Moderate
45:59.2,SENSOR_37,NTPC Ramagundam,PLT101,4.61,129.21,152.07,306.55,455.07,151.74,47.57,79.93,17.7,E,300,0.6,True,Severe
45:59.2,SENSOR_3,Adani Mundra,PLT105,3.07,55.12,74.1,87.67,353.47,38.44,46.68,74.44,3.44,SE,159,0.32,True,High
45:59.2,SENSOR_16,GAIL Vijaipur,PLT109,2.19,152.01,11.39,122.3,389.39,46.07,36.41,77.29,7.27,SW,197,0.39,True,High
45:59.2,SENSOR_22,Tata Steel Jamshedpur,PLT100,1.52,97.7,95.8,301.16,159.46,173.11,17.08,79.58,13.49,W,197,0.39,True,High
45:59.2,SENSOR_49,ONGC Hazira,PLT108,2.5,201.13,153.36,85.67,346.73,142.59,42.68,37.43,6.16,N,193,0.39,True,Violation
45:59.2,SENSOR_25,NTPC Ramagundam,PLT101,4.05,105.04,35.27,325.1,420.31,7.74,35.1,69.31,8.75,W,280,0.56,True,Violation
45:59.2,SENSOR_10,ONGC Hazira,PLT108,2.59,173.92,103.98,253.97,93.86,63.09,41.77,26.66,11.34,NE,174,0.35,True,Moderate
45:59.2,SENSOR_37,NTPC Ramagundam,PLT101,0.71,91.89,118.81,39.61,301.36,78.41,40.87,63.65,11.97,SE,136,0.27,True,Moderate
45:59.2,SENSOR_7,JSW Vijayanagar,PLT104,4.02,122.08,10.23,352.27,33.04,156.38,41.83,52.12,10.73,N,176,0.35,True,Violation
45:59.2,SENSOR_9,Adani Mundra,PLT105,1.6,98.0,94.0,96.31,412.28,57.99,21.2,62.86,17.5,SW,191,0.38,True,High
45:59.2,SENSOR_48,ONGC Hazira,PLT108,4.8,230.59,20.3,101.04,395.79,28.79,38.91,56.78,3.89,NW,207,0.41,True,Violation
45:59.2,SENSOR_5,ONGC Hazira,PLT108,3.57,214.83,163.29,397.73,268.68,170.12,45.34,49.36,13.68,SW,298,0.6,True,Severe
45:59.2,SENSOR_10,Reliance Jamnagar Refinery,PLT102,0.87,62.06,50.28,190.13,117.61,73.69,18.84,54.16,10.98,NE,128,0.26,True,Moderate
45:59.2,SENSOR_3,IOCL Panipat Refinery,PLT106,3.29,56.53,135.33,315.92,95.15,149.63,33.8,23.42,4.05,W,179,0.36,True,High
45:59.2,SENSOR_5,Vedanta Jharsuguda,PLT103,3.96,18.91,29.71,230.62,211.48,96.59,34.42,67.42,10.74,SW,162,0.32,True,Moderate
45:59.2,SENSOR_25,Adani Mundra,PLT105,3.98,161.77,107.01,46.65,183.1,17.69,27.78,28.19,17.7,E,116,0.23,True,Moderate
45:59.2,SENSOR_22,NTPC Ramagundam,PLT101,3.1,35.07,9.68,261.09,144.25,97.91,32.72,69.89,7.73,E,155,0.31,True,Moderate
45:59.2,SENSOR_38,Reliance Jamnagar Refinery,PLT102,2.42,215.6,47.64,340.59,189.63,41.82,32.81,92.06,4.82,S,241,0.48,True,High
45:59.2,SENSOR_10,SAIL Bhilai Steel Plant,PLT107,0.67,116.28,83.46,384.49,251.66,125.55,38.65,43.29,17.38,N,260,0.52,True,Severe
45:59.2,SENSOR_6,Vedanta Jharsuguda,PLT103,2.48,50.96,81.47,179.32,286.99,61.73,21.39,57.97,4.42,S,176,0.35,True,Moderate
45:59.2,SENSOR_49,Reliance Jamnagar Refinery,PLT102,3.91,172.0,84.47,263.02,339.35,140.96,30.41,25.16,6.13,NW,249,0.5,True,High
45:59.2,SENSOR_48,ONGC Hazira,PLT108,0.99,115.19,124.44,233.73,409.47,158.36,29.71,77.65,5.73,SE,251,0.5,True,High
45:59.2,SENSOR_13,SAIL Bhilai Steel Plant,PLT107,0.78,59.81,26.56,326.89,93.43,159.76,18.37,96.37,5.08,NE,173,0.35,True,High
45:59.2,SENSOR_22,SAIL Bhilai Steel Plant,PLT107,4.18,229.96,42.19,331.99,183.91,191.66,19.01,70.03,13.88,E,238,0.48,True,Violation
45:59.2,SENSOR_48,Adani Mundra,PLT105,2.24,228.16,132.68,22.55,202.42,177.6,42.39,50.49,9.52,N,128,0.26,True,Violation
45:59.2,SENSOR_8,NTPC Ramagundam,PLT101,2.68,55.69,140.47,234.16,448.97,94.84,41.87,71.72,5.33,E,253,0.51,True,Violation
45:59.2,SENSOR_22,JSW Vijayanagar,PLT104,4.63,19.06,170.29,51.12,384.46,31.99,28.24,95.06,12.91,N,156,0.31,True,Severe
45:59.2,SENSOR_2,IOCL Panipat Refinery,PLT106,2.67,170.3,131.7,77.75,456.13,100.35,40.92,38.3,10.34,S,215,0.43,True,Violation
45:59.2,SENSOR_27,Reliance Jamnagar Refinery,PLT102,4.6,205.96,157.83,264.87,273.83,98.76,41.41,34.06,17.43,NW,245,0.49,True,Violation
45:59.2,SENSOR_12,JSW Vijayanagar,PLT104,2.54,227.5,40.48,187.54,374.95,56.82,41.82,90.45,8.28,N,237,0.47,True,Violation
45:59.2,SENSOR_8,SAIL Bhilai Steel Plant,PLT107,2.1,84.44,117.37,380.43,400.51,67.22,28.4,71.88,10.2,NE,300,0.6,True,Severe
45:59.2,SENSOR_2,GAIL Vijaipur,PLT109,4.97,133.78,61.85,259.74,283.06,15.07,40.97,73.39,13.11,NE,221,0.44,True,Moderate
45:59.2,SENSOR_27,Adani Mundra,PLT105,0.49,38.67,95.41,52.83,289.57,107.22,26.12,97.54,14.65,N,125,0.25,True,Moderate
45:59.2,SENSOR_45,Vedanta Jharsuguda,PLT103,2.97,222.16,114.61,157.1,446.51,172.24,29.28,91.03,16.2,S,252,0.5,True,Violation
45:59.2,SENSOR_3,ONGC Hazira,PLT108,2.27,48.35,117.06,108.55,373.51,106.92,26.58,38.11,10.97,S,176,0.35,True,High
45:59.2,SENSOR_27,IOCL Panipat Refinery,PLT106,1.71,246.4,33.47,94.97,256.72,125.74,43.71,93.8,12.66,NE,167,0.33,True,Severe
45:59.2,SENSOR_36,NTPC Ramagundam,PLT101,4.09,16.18,175.85,238.8,486.42,16.06,16.54,29.2,8.38,S,262,0.52,True,Severe
45:59.2,SENSOR_23,SAIL Bhilai Steel Plant,PLT107,4.91,101.3,144.29,139.9,243.16,109.09,30.02,23.17,6.05,SE,163,0.33,True,High
45:59.2,SENSOR_24,Reliance Jamnagar Refinery,PLT102,3.18,123.97,107.74,180.29,155.33,107.54,45.13,67.32,3.64,E,154,0.31,True,Moderate
45:59.2,SENSOR_17,ONGC Hazira,PLT108,0.94,51.62,71.46,247.28,476.18,69.88,30.16,57.74,1.55,N,259,0.52,True,Severe
45:59.2,SENSOR_28,ONGC Hazira,PLT108,4.86,218.51,94.72,232.83,23.82,194.67,22.87,20.26,17.84,SW,153,0.31,True,Violation
45:59.2,SENSOR_18,Vedanta Jharsuguda,PLT103,1.48,223.07,94.79,113.04,50.86,159.87,38.91,79.94,0.9,E,114,0.23,True,Violation
45:59.2,SENSOR_38,SAIL Bhilai Steel Plant,PLT107,0.73,170.75,48.38,243.21,277.84,45.51,25.59,89.09,9.22,S,219,0.44,True,Moderate
45:59.2,SENSOR_40,ONGC Hazira,PLT108,2.54,227.65,46.4,158.88,295.53,194.93,40.17,38.81,10.47,NW,202,0.4,True,Violation
45:59.2,SENSOR_24,JSW Vijayanagar,PLT104,2.54,153.01,50.96,151.5,67.24,107.11,21.36,94.58,13.7,S,116,0.23,True,Moderate
45:59.2,SENSOR_9,Vedanta Jharsuguda,PLT103,4.08,75.48,173.26,394.56,131.94,45.13,40.97,24.67,3.65,W,229,0.46,True,Severe
45:59.2,SENSOR_29,Adani Mundra,PLT105,4.2,81.76,129.53,231.47,189.81,53.78,27.79,54.55,5.52,NW,178,0.36,True,High
45:59.2,SENSOR_25,IOCL Panipat Refinery,PLT106,2.34,139.91,25.52,217.47,326.28,147.4,24.98,54.39,10.03,NE,215,0.43,True,Moderate
45:59.2,SENSOR_29,GAIL Vijaipur,PLT109,4.72,208.52,25.07,227.98,47.82,157.71,20.53,66.23,3.85,N,149,0.3,True,High
45:59.2,SENSOR_26,GAIL Vijaipur,PLT109,2.1,114.19,11.65,29.17,37.36,95.47,24.92,29.45,15.05,S,46,0.09,False,Normal
45:59.2,SENSOR_42,GAIL Vijaipur,PLT109,4.68,31.95,85.95,11.48,23.34,196.83,28.14,82.36,7.13,S,26,0.05,False,Normal
45:59.2,SENSOR_50,NTPC Ramagundam,PLT101,1.9,12.66,125.09,385.21,85.7,60.74,27.98,75.26,11.73,S,194,0.39,True,Severe
45:59.2,SENSOR_10,Adani Mundra,PLT105,3.26,98.81,146.37,26.13,328.93,52.45,37.11,52.3,14.15,S,143,0.29,True,High
45:59.2,SENSOR_35,GAIL Vijaipur,PLT109,0.77,201.78,82.76,371.05,169.64,106.37,47.73,38.15,9.77,SE,247,0.49,True,Violation
45:59.2,SENSOR_5,IOCL Panipat Refinery,PLT106,3.24,173.15,178.24,87.96,342.52,175.81,38.08,36.8,6.08,NE,190,0.38,True,Severe
45:59.2,SENSOR_17,NTPC Ramagundam,PLT101,3.3,223.03,21.84,161.65,446.02,88.37,40.64,32.59,2.24,SW,245,0.49,True,Violation
45:59.2,SENSOR_43,ONGC Hazira,PLT108,4.5,127.09,141.48,360.87,423.79,103.89,18.96,25.05,5.21,SW,311,0.62,True,Severe
45:59.2,SENSOR_37,GAIL Vijaipur,PLT109,2.65,38.22,42.08,399.39,23.53,190.25,40.79,64.7,7.4,S,178,0.36,True,Severe
45:59.2,SENSOR_3,SAIL Bhilai Steel Plant,PLT107,0.57,111.87,33.58,42.29,265.21,25.62,26.7,50.53,3.63,S,122,0.24,True,Moderate
45:59.2,SENSOR_30,JSW Vijayanagar,PLT104,1.72,203.7,16.67,392.41,115.27,95.44,35.32,42.18,12.79,S,233,0.47,True,Severe
45:59.2,SENSOR_22,IOCL Panipat Refinery,PLT106,4.06,126.91,28.67,40.37,150.39,194.53,36.62,95.56,3.18,S,89,0.18,True,Moderate
45:59.2,SENSOR_5,Tata Steel Jamshedpur,PLT100,3.88,153.2,54.0,232.19,198.21,122.87,15.77,56.02,9.36,SW,188,0.38,True,Moderate
45:59.2,SENSOR_27,SAIL Bhilai Steel Plant,PLT107,3.53,228.54,92.7,116.47,427.59,53.98,16.24,25.79,17.07,NW,229,0.46,True,Violation
45:59.2,SENSOR_9,GAIL Vijaipur,PLT109,3.53,94.12,74.5,251.39,308.54,148.53,19.93,37.55,10.33,NE,219,0.44,True,Moderate
45:59.2,SENSOR_33,NTPC Ramagundam,PLT101,3.44,112.95,164.51,239.48,324.95,112.46,18.77,66.6,0.56,S,232,0.46,True,Violation
45:59.2,SENSOR_48,Vedanta Jharsuguda,PLT103,3.6,77.55,59.42,347.74,496.42,165.28,24.28,87.5,1.26,NW,309,0.62,True,Severe
45:59.2,SENSOR_50,IOCL Panipat Refinery,PLT106,0.52,192.21,139.87,269.79,488.68,41.43,36.51,85.07,12.68,W,306,0.61,True,Severe
45:59.2,SENSOR_41,Adani Mundra,PLT105,4.79,193.63,6.78,162.65,218.69,104.67,25.31,50.5,17.12,NE,170,0.34,True,High
45:59.2,SENSOR_33,Reliance Jamnagar Refinery,PLT102,0.52,26.16,9.93,374.77,260.64,23.78,32.29,75.71,15.84,NE,234,0.47,True,Severe
45:59.2,SENSOR_32,ONGC Hazira,PLT108,2.2,173.71,48.36,75.43,208.57,45.63,45.48,22.96,15.5,W,132,0.26,True,Moderate
45:59.2,SENSOR_12,IOCL Panipat Refinery,PLT106,4.58,154.69,146.7,159.96,483.8,78.61,19.56,78.01,10.55,E,254,0.51,True,Severe
45:59.2,SENSOR_18,NTPC Ramagundam,PLT101,1.42,222.79,175.96,203.87,444.99,15.97,28.53,88.54,7.81,E,277,0.55,True,Severe
45:59.2,SENSOR_42,Adani Mundra,PLT105,2.32,111.51,131.9,29.97,326.75,56.44,43.59,71.22,14.41,SW,145,0.29,True,High
45:59.2,SENSOR_11,Vedanta Jharsuguda,PLT103,1.9,184.08,52.6,314.86,493.66,132.27,47.91,71.81,14.14,E,316,0.63,True,Severe
45:59.2,SENSOR_44,IOCL Panipat Refinery,PLT106,0.11,58.59,83.67,299.24,370.0,148.01,20.15,80.84,13.98,NE,250,0.5,True,High
45:59.2,SENSOR_1,NTPC Ramagundam,PLT101,1.66,57.44,25.14,248.99,250.98,42.16,24.67,81.34,9.33,N,188,0.38,True,Moderate
45:59.2,SENSOR_38,Reliance Jamnagar Refinery,PLT102,4.68,34.35,86.89,376.72,262.16,108.43,31.78,69.94,1.1,NW,244,0.49,True,Severe
45:59.2,SENSOR_9,ONGC Hazira,PLT108,1.23,204.75,138.47,284.96,460.49,7.93,17.02,22.04,8.63,E,306,0.61,True,Severe
45:59.2,SENSOR_4,JSW Vijayanagar,PLT104,4.86,158.53,160.64,66.25,408.52,47.69,37.78,85.72,14.88,S,196,0.39,True,Violation
45:59.2,SENSOR_9,Reliance Jamnagar Refinery,PLT102,2.97,120.93,82.48,184.49,412.33,163.53,15.36,65.8,16.61,NE,229,0.46,True,High
45:59.2,SENSOR_39,GAIL Vijaipur,PLT109,1.92,50.84,55.05,79.21,99.13,60.74,43.64,67.6,9.69,E,77,0.15,False,Normal
45:59.2,SENSOR_22,IOCL Panipat Refinery,PLT106,3.36,217.23,130.11,58.81,160.07,108.93,47.67,82.09,13.89,SW,128,0.26,True,Violation
45:59.2,SENSOR_4,IOCL Panipat Refinery,PLT106,2.67,238.14,102.4,272.47,48.04,156.81,47.11,95.86,7.29,NW,181,0.36,True,Severe
45:59.2,SENSOR_30,NTPC Ramagundam,PLT101,0.16,96.6,150.5,271.33,457.99,28.25,33.12,55.94,8.97,S,280,0.56,True,Violation
45:59.2,SENSOR_21,SAIL Bhilai Steel Plant,PLT107,1.95,232.33,41.38,136.63,490.42,19.75,40.78,61.23,3.88,NE,252,0.5,True,Severe
45:59.2,SENSOR_12,Reliance Jamnagar Refinery,PLT102,2.87,208.92,115.35,200.16,372.9,106.0,40.38,30.76,11.26,NW,245,0.49,True,High
45:59.2,SENSOR_33,Reliance Jamnagar Refinery,PLT102,4.9,20.53,84.24,344.16,245.28,126.78,18.0,81.29,10.14,SE,223,0.45,True,Violation
45:59.2,SENSOR_15,Reliance Jamnagar Refinery,PLT102,4.76,181.88,164.42,390.19,425.34,141.6,15.06,97.65,6.85,NW,336,0.67,True,Severe
45:59.2,SENSOR_49,IOCL Panipat Refinery,PLT106,1.83,237.64,158.96,350.71,202.98,197.81,22.82,82.43,15.13,SW,264,0.53,True,Severe
45:59.2,SENSOR_47,Tata Steel Jamshedpur,PLT100,0.14,139.47,72.22,72.43,470.18,8.33,21.06,83.05,8.92,E,205,0.41,True,Severe
45:59.2,SENSOR_45,IOCL Panipat Refinery,PLT106,3.97,149.29,68.42,371.97,448.34,133.72,16.14,67.29,0.9,SE,319,0.64,True,Severe
45:59.2,SENSOR_43,Tata Steel Jamshedpur,PLT100,0.13,134.79,63.23,151.42,36.79,104.47,15.64,91.52,9.78,SW,104,0.21,True,Moderate
45:59.2,SENSOR_9,ONGC Hazira,PLT108,3.54,227.14,138.7,12.77,438.56,188.63,43.66,55.47,13.94,NE,195,0.39,True,Violation
45:59.2,SENSOR_32,Tata Steel Jamshedpur,PLT100,3.6,246.73,160.78,361.96,430.09,62.81,18.62,23.5,15.58,SE,339,0.68,True,Severe
45:59.2,SENSOR_17,Reliance Jamnagar Refinery,PLT102,4.15,178.84,58.19,151.81,370.92,52.68,38.06,71.36,10.58,SW,213,0.43,True,High
45:59.2,SENSOR_4,Reliance Jamnagar Refinery,PLT102,0.81,213.65,47.68,12.54,472.14,112.66,44.53,21.85,13.21,N,194,0.39,True,Severe
45:59.2,SENSOR_38,Adani Mundra,PLT105,3.42,132.51,16.5,288.04,192.08,165.28,19.73,22.11,4.89,E,200,0.4,True,High
45:59.2,SENSOR_25,Reliance Jamnagar Refinery,PLT102,2.67,156.0,80.36,359.41,243.34,29.13,46.03,40.07,11.3,N,256,0.51,True,Violation
45:59.2,SENSOR_42,JSW Vijayanagar,PLT104,0.41,29.36,104.09,111.54,113.91,192.44,25.25,54.06,11.45,SE,95,0.19,True,Moderate
45:59.2,SENSOR_9,GAIL Vijaipur,PLT109,2.14,239.57,86.67,41.17,261.44,82.84,47.3,34.2,13.82,SE,151,0.3,True,Severe
45:59.2,SENSOR_28,Reliance Jamnagar Refinery,PLT102,4.74,196.34,111.9,307.17,43.61,181.64,29.34,56.86,8.62,S,186,0.37,True,High
45:59.2,SENSOR_25,Tata Steel Jamshedpur,PLT100,4.74,110.21,17.71,71.7,499.76,119.6,37.2,39.85,14.58,S,202,0.4,True,Severe
45:59.2,SENSOR_42,NTPC Ramagundam,PLT101,2.79,171.4,140.42,382.61,176.84,126.2,34.99,26.96,1.92,NE,254,0.51,True,Severe
45:59.2,SENSOR_22,ONGC Hazira,PLT108,2.18,148.21,87.91,177.76,485.0,21.9,38.07,63.34,8.43,NW,255,0.51,True,Severe
45:59.2,SENSOR_9,Tata Steel Jamshedpur,PLT100,1.02,216.24,62.74,88.69,347.56,103.71,44.8,35.94,3.56,W,189,0.38,True,High
45:59.2,SENSOR_39,Adani Mundra,PLT105,2.76,110.98,59.75,342.7,303.04,85.38,25.43,92.06,4.32,E,256,0.51,True,Violation
45:59.2,SENSOR_25,Reliance Jamnagar Refinery,PLT102,0.39,144.0,99.73,259.86,289.22,6.72,42.55,73.62,9.16,SE,229,0.46,True,High
45:59.2,SENSOR_47,ONGC Hazira,PLT108,1.9,118.79,43.63,173.68,149.01,22.43,21.42,26.83,6.82,N,142,0.28,False,Normal
45:59.2,SENSOR_2,Tata Steel Jamshedpur,PLT100,0.27,246.97,91.71,173.29,397.53,184.61,46.17,75.71,16.0,E,247,0.49,True,Severe
45:59.2,SENSOR_31,IOCL Panipat Refinery,PLT106,3.29,175.72,17.0,179.69,96.65,180.84,39.78,43.42,4.58,E,137,0.27,True,Moderate
45:59.2,SENSOR_33,GAIL Vijaipur,PLT109,0.46,85.07,61.46,287.18,455.63,88.74,18.19,93.34,17.85,NW,274,0.55,True,Violation
45:59.2,SENSOR_26,Vedanta Jharsuguda,PLT103,4.81,232.55,27.52,358.26,370.7,69.66,37.22,86.15,16.25,NW,303,0.61,True,Severe
45:59.2,SENSOR_31,IOCL Panipat Refinery,PLT106,3.95,186.01,157.1,397.71,81.82,175.1,37.61,21.64,1.84,W,236,0.47,True,Severe
45:59.2,SENSOR_25,ONGC Hazira,PLT108,4.83,40.75,138.34,271.26,397.63,36.71,44.87,36.37,9.27,NW,249,0.5,True,High
45:59.2,SENSOR_2,NTPC Ramagundam,PLT101,2.89,38.24,112.7,248.41,426.16,17.1,29.31,93.9,8.81,S,246,0.49,True,High
45:59.2,SENSOR_45,ONGC Hazira,PLT108,1.84,73.41,148.76,104.9,166.7,85.33,26.26,70.69,1.64,S,121,0.24,True,High
45:59.2,SENSOR_25,ONGC Hazira,PLT108,3.03,203.2,123.79,242.93,263.56,53.96,36.55,41.48,5.02,E,229,0.46,True,High
45:59.2,SENSOR_28,Reliance Jamnagar Refinery,PLT102,0.23,200.55,124.68,325.37,88.62,85.02,39.69,21.96,4.41,N,209,0.42,True,High
45:59.2,SENSOR_40,Reliance Jamnagar Refinery,PLT102,1.22,107.47,117.35,299.41,26.59,112.78,35.92,49.38,5.58,N,160,0.32,True,High
45:59.2,SENSOR_23,GAIL Vijaipur,PLT109,0.35,123.61,7.61,22.39,137.81,126.55,36.35,49.67,5.57,SW,75,0.15,True,Moderate
45:59.2,SENSOR_17,JSW Vijayanagar,PLT104,2.61,231.09,164.92,318.43,371.46,71.44,28.08,23.42,16.57,SW,301,0.6,True,Severe
45:59.2,SENSOR_45,JSW Vijayanagar,PLT104,1.48,64.16,18.81,319.95,379.17,122.27,25.31,89.58,7.95,SE,256,0.51,True,High
45:59.2,SENSOR_25,IOCL Panipat Refinery,PLT106,0.64,98.55,17.56,92.67,306.7,40.87,24.69,30.02,4.08,NW,150,0.3,True,Moderate
45:59.2,SENSOR_20,SAIL Bhilai Steel Plant,PLT107,0.76,160.09,125.21,189.91,52.65,83.35,17.84,56.41,13.12,N,136,0.27,True,High
45:59.2,SENSOR_36,NTPC Ramagundam,PLT101,1.38,180.95,69.21,95.64,474.37,68.71,42.55,29.91,6.29,NW,223,0.45,True,Severe
45:59.2,SENSOR_37,Reliance Jamnagar Refinery,PLT102,2.08,51.47,12.48,213.86,106.04,68.04,30.23,84.64,16.84,S,128,0.26,True,Moderate
45:59.2,SENSOR_37,Vedanta Jharsuguda,PLT103,4.9,114.46,83.41,129.22,205.26,39.96,38.17,35.14,2.07,SW,144,0.29,False,Normal
45:59.2,SENSOR_21,ONGC Hazira,PLT108,3.78,124.14,130.26,349.85,243.84,42.48,34.64,24.87,15.47,E,250,0.5,True,Violation
45:59.2,SENSOR_38,IOCL Panipat Refinery,PLT106,0.24,145.59,33.94,213.23,49.1,8.14,38.44,67.54,16.44,N,132,0.26,True,Moderate
45:59.2,SENSOR_33,IOCL Panipat Refinery,PLT106,4.99,192.36,47.0,116.02,425.38,76.86,24.94,90.32,3.84,SW,217,0.43,True,High
45:59.2,SENSOR_27,NTPC Ramagundam,PLT101,4.27,128.45,146.06,236.61,422.78,94.65,36.33,44.51,16.34,SW,261,0.52,True,High
45:59.2,SENSOR_40,GAIL Vijaipur,PLT109,2.58,235.41,129.73,399.78,450.6,173.59,27.1,61.4,13.29,SW,355,0.71,True,Severe
45:59.2,SENSOR_21,Adani Mundra,PLT105,2.0,224.93,54.17,175.05,312.89,93.67,45.37,80.59,12.32,S,214,0.43,True,Violation
45:59.2,SENSOR_5,NTPC Ramagundam,PLT101,1.25,173.8,106.74,240.29,314.62,197.91,26.11,51.37,8.63,SE,235,0.47,True,High
45:59.2,SENSOR_9,Tata Steel Jamshedpur,PLT100,2.4,189.39,47.99,278.89,422.77,43.83,23.61,38.33,14.79,S,281,0.56,True,Violation
45:59.2,SENSOR_36,SAIL Bhilai Steel Plant,PLT107,1.61,219.36,53.32,317.75,459.95,98.97,44.02,29.69,2.03,NE,314,0.63,True,Severe
45:59.2,SENSOR_22,Tata Steel Jamshedpur,PLT100,3.26,205.63,86.79,308.13,475.05,189.66,23.62,28.87,11.86,SW,315,0.63,True,Severe
45:59.2,SENSOR_7,Tata Steel Jamshedpur,PLT100,0.12,63.28,133.99,23.3,337.2,63.88,31.64,89.56,10.6,NW,136,0.27,True,High
45:59.2,SENSOR_21,IOCL Panipat Refinery,PLT106,4.09,69.11,145.8,392.25,124.24,198.29,21.04,77.27,8.46,NE,222,0.44,True,Severe
45:59.2,SENSOR_33,IOCL Panipat Refinery,PLT106,2.43,67.75,117.68,72.11,445.55,185.1,36.23,89.33,0.99,W,187,0.37,True,Violation
45:59.2,SENSOR_41,Vedanta Jharsuguda,PLT103,0.45,44.17,154.21,378.26,123.73,46.83,46.41,42.19,12.39,W,212,0.42,True,Severe
45:59.2,SENSOR_20,JSW Vijayanagar,PLT104,0.96,197.3,158.12,37.14,273.2,192.82,25.79,39.22,2.45,SE,152,0.3,True,Violation
45:59.2,SENSOR_6,Tata Steel Jamshedpur,PLT100,4.8,27.78,105.19,149.52,36.16,161.73,24.42,72.24,11.22,W,86,0.17,True,Moderate
45:59.2,SENSOR_4,Vedanta Jharsuguda,PLT103,4.22,249.78,37.72,285.62,318.34,91.61,33.04,48.35,11.86,W,263,0.53,True,Severe
45:59.2,SENSOR_47,Reliance Jamnagar Refinery,PLT102,1.51,173.46,84.77,114.24,212.55,91.8,36.59,40.89,3.56,W,152,0.3,True,Moderate
45:59.2,SENSOR_3,SAIL Bhilai Steel Plant,PLT107,3.99,154.66,129.04,334.53,428.04,49.39,18.66,55.38,10.09,NE,306,0.61,True,Severe
45:59.2,SENSOR_32,IOCL Panipat Refinery,PLT106,2.9,243.19,57.73,303.26,65.72,146.51,36.47,29.2,13.51,NE,195,0.39,True,Severe
45:59.2,SENSOR_13,IOCL Panipat Refinery,PLT106,1.99,71.14,28.11,61.31,220.51,36.52,23.24,42.44,17.16,SW,107,0.21,False,Normal
45:59.2,SENSOR_15,JSW Vijayanagar,PLT104,2.68,225.21,90.6,352.79,104.86,165.38,31.94,34.47,17.28,SW,226,0.45,True,Violation
